line_id,molecule,transition,E(K),Aij(s-1),isNull,per01_intensity,median_intensity,mean_log_intensity,per75_intensity,per90_intensity,per95_intensity,per99_intensity,freq
h2_v5_j19__v2_j19,h2,v5_j19__v2_j19,10829.87400017,1.331e-07,False,-10.449250543838131,-8.407991473154524,-8.29104232715967,-7.398149677979282,-6.572925425263669,-6.299379490180155,-6.15271266510737,225657.9596951703
h2_v5_j19__v2_j17,h2,v5_j19__v2_j17,14482.27963544,1.355e-07,False,-10.340162300383666,-8.285403655697632,-8.188730861016259,-7.286248478756792,-6.457211790968564,-6.193985807948042,-6.0518616057488845,301761.7448011866
h2_v5_j19__v3_j21,h2,v5_j19__v3_j21,3412.38801041,4.092e-09,False,-12.40330169603315,-10.406117851776749,-10.248060289848675,-9.390945790479586,-8.563215420622244,-8.291488435564057,-8.124682043844297,71102.62927392274
h2_v5_j19__v3_j19,h2,v5_j19__v3_j19,6870.18009121,3.673e-07,False,-10.160124204918237,-8.154942477659922,-8.015375185060101,-7.139363311085386,-6.314521865558368,-6.041489977297751,-5.882166765959605,143151.32586921068
h2_v5_j19__v3_j17,h2,v5_j19__v3_j17,10280.72573633,1.642e-08,False,-11.37611108856059,-9.337714807380545,-9.21794790892332,-8.32716173177454,-7.50228201151255,-7.2278569025012676,-7.079353461785263,214215.56647929962
h2_v5_j19__v4_j21,h2,v5_j19__v4_j21,71.21493624,3.3e-15,False,-20.18122717358408,-18.181650815053743,-18.01548127059694,-17.165962559700898,-16.335470131582763,-16.06486823605893,-15.895171859702732,1483.8785023249382
h2_v5_j19__v4_j19,h2,v5_j19__v4_j19,3253.54665323,4.717e-07,False,-10.362914499573955,-8.365316142750983,-8.206595464459468,-7.350404348609037,-6.523166403974858,-6.251081768422765,-6.08378004154625,67792.91241333065
h2_v5_j19__v4_j17,h2,v5_j19__v4_j17,6413.95829228,1.618e-06,False,-9.543726616106282,-7.540112682223366,-7.397460089192823,-6.523230243423706,-5.699269229977896,-5.42632498326733,-5.265462658533956,133645.20600914693
h2_v5_j19__v5_j17,h2,v5_j19__v5_j17,2896.0117171,6.333e-07,False,-10.283486477344258,-8.287600391391358,-8.128848246306548,-7.272419674938063,-6.444777105997965,-6.172910447870998,-6.006580376115135,60343.0931259066
h2_v5_j20__v0_j22,h2,v5_j20__v0_j22,14822.77097175,5.674e-10,False,-13.312073162332029,-11.185978381311616,-11.120063558091838,-10.189558945653202,-9.36224995003549,-9.086928977431404,-8.940714121610577,308856.4330906709
h2_v5_j20__v0_j20,h2,v5_j20__v0_j20,19077.97331116,8.129e-10,False,-13.100806176828732,-10.940494759229605,-10.889632976069718,-9.94964596868824,-9.121690530732556,-8.855894262360753,-8.717635435226201,397520.4635296496
h2_v5_j20__v0_j18,h2,v5_j20__v0_j18,23262.19756002,1.017e-08,False,-11.963548368770574,-9.77915444374804,-9.737391634017946,-8.786199106129462,-7.962004591840079,-7.698764030602908,-7.575017577506959,484705.5505297368
h2_v5_j20__v1_j22,h2,v5_j20__v1_j22,10591.63229791,5.873e-09,False,-12.388013100395112,-10.30345366195376,-10.214805815544302,-9.297538915575032,-8.470244862433754,-8.192161598342858,-8.032292387554744,220693.8080858855
h2_v5_j20__v1_j20,h2,v5_j20__v1_j20,14587.96252635,1.574e-08,False,-11.870003911429912,-9.74901092304446,-9.68198328099522,-8.75147870244186,-7.925026071693526,-7.649226010318378,-7.502183970237968,303963.81894693046
h2_v5_j20__v1_j18,h2,v5_j20__v1_j18,18527.57470129,6.247e-08,False,-11.221930438252318,-9.06508533388734,-9.01249864732434,-8.07551338217169,-7.244961886205027,-6.978761832218704,-6.840427096941705,386052.0173297794
h2_v5_j20__v2_j22,h2,v5_j20__v2_j22,6690.02377399,6.15e-09,False,-12.541038818745408,-10.475563331987209,-10.363019309405557,-9.465767399478736,-8.633160036566588,-8.35600472427016,-8.184291105969718,139397.47730463615
h2_v5_j20__v2_j20,h2,v5_j20__v2_j20,10422.91876455,1.303e-07,False,-11.046246882451907,-8.964226117082152,-8.874492322066272,-7.95780937001799,-7.130659684712455,-6.852421586058685,-6.691575288884896,217178.38845031237
h2_v5_j20__v2_j18,h2,v5_j20__v2_j18,14116.18763282,8.035e-08,False,-11.169886037581003,-9.05465728082716,-8.984279177266068,-8.055455719907933,-7.228196975281457,-6.950286612474972,-6.8031788884022255,294133.62517849746
h2_v5_j20__v3_j22,h2,v5_j20__v3_j22,3131.80271186,3.166e-09,False,-13.145850138331935,-11.088008753370088,-10.958105323536229,-10.074566702248626,-9.243940627777354,-8.966387526914902,-8.789000874693615,65256.18027643123
h2_v5_j20__v3_j20,h2,v5_j20__v3_j20,6591.66208195,3.335e-07,False,-10.812806968315124,-8.746738879491605,-8.633987370790823,-7.737490031264177,-6.904454364341907,-6.625810108563251,-6.456241690383647,137347.95219127266
h2_v5_j20__v3_j18,h2,v5_j20__v3_j18,10033.09970252,8.386e-08,False,-11.247427936130482,-9.17150651250984,-9.078917160285789,-8.16481289587253,-7.335772795922019,-7.05839714066848,-6.896813070589797,209055.87712778046
h2_v5_j20__v4_j20,h2,v5_j20__v4_j20,3109.35133822,4.808e-07,False,-10.96639050037435,-8.909080036243884,-8.779269954934811,-7.89567607689839,-7.064974241743262,-6.786328302491398,-6.610628657348825,64788.36955509904
h2_v5_j20__v4_j18,h2,v5_j20__v4_j18,6288.4300814,1.889e-06,False,-10.080033924891406,-8.013090526353926,-7.8990138504184975,-7.003756562834727,-6.171793477218856,-5.893986551910996,-5.722188115076077,131029.62248980762
h2_v5_j20__v5_j18,h2,v5_j20__v5_j18,2898.93931295,6.205e-07,False,-10.88717511322296,-8.829438541042034,-8.699231848410673,-7.815461565579129,-6.985608524677813,-6.707278275422768,-6.531062160218966,60404.09432558008
h2_v5_j21__v0_j23,h2,v5_j21__v0_j23,14121.3787959,5.309e-10,False,-13.012758383813653,-10.942258013280952,-10.84044581523272,-9.925979129603167,-9.109516451189371,-8.845161385240708,-8.697308144036871,294241.7914664025
h2_v5_j21__v0_j21,h2,v5_j21__v0_j21,18392.37958741,8.563e-10,False,-12.7460587277042,-10.636187770659872,-10.55409477048644,-9.631045508979849,-8.81025387705916,-8.553486474659486,-8.418575520688783,383235.00823452696
h2_v5_j21__v0_j19,h2,v5_j21__v0_j19,22618.90144494,8.791e-09,False,-11.701343007746052,-9.553707562525965,-9.485226463592149,-8.550088441240117,-7.7354505744752755,-7.48293350088082,-7.357088531461828,471301.4343962985
h2_v5_j21__v1_j23,h2,v5_j21__v1_j23,10025.0419247,5.258e-09,False,-12.126695706699406,-10.082507336776604,-9.957966168514348,-9.061997511841051,-8.239100602038148,-7.976473449582701,-7.813602110689616,208887.98028036472
h2_v5_j21__v1_j21,h2,v5_j21__v1_j21,14030.03633225,1.621e-08,False,-11.5309603756803,-9.460037303432491,-9.357593039133988,-8.442991126443353,-7.626397184422546,-7.363611217868539,-7.216088483189261,292338.523341541
h2_v5_j21__v1_j19,h2,v5_j21__v1_j19,18004.7723542,4.797e-08,False,-10.999805405266557,-8.89493574191153,-8.811766363700995,-7.888965826622599,-7.069736251454599,-6.811779130383711,-6.6753770947641975,375158.5839466834
h2_v5_j21__v2_j23,h2,v5_j21__v2_j23,6261.96012625,4.569e-09,False,-12.351724358821206,-10.338960128901943,-10.193089519623348,-9.313018697005294,-8.489033739580703,-8.22509712697037,-8.054519169810677,130478.07811613551
h2_v5_j21__v2_j21,h2,v5_j21__v2_j21,9994.51936096,1.266e-07,False,-10.745979938022584,-8.701612572275245,-8.577205471226172,-7.681162935242079,-6.859188079865869,-6.595072126141861,-6.433414331321337,208251.99324504682
h2_v5_j21__v2_j19,h2,v5_j21__v2_j19,13714.45288399,3.731e-08,False,-11.178845690156548,-9.106318371541038,-9.002695973384286,-8.08990683832668,-7.272253694836868,-7.008798509388142,-6.860581383136372,285762.83122852107
h2_v5_j21__v3_j23,h2,v5_j21__v3_j23,2849.23456295,2.406e-09,False,-12.969504899568506,-10.956588135641402,-10.793919284859411,-9.928090196406597,-9.10205693752766,-8.840759141569176,-8.663612275900674,59368.41538120985
h2_v5_j21__v3_j21,h2,v5_j21__v3_j21,6296.96689279,3.006e-07,False,-10.534193204732292,-8.519000137458722,-8.372630482179389,-7.492449019122886,-6.66786286860262,-6.404449254132433,-6.23325253372979,131207.50077726875
h2_v5_j21__v3_j19,h2,v5_j21__v3_j19,9754.75897359,2.026e-07,False,-10.548705196165066,-8.508970107616031,-8.38201595770209,-7.487159985576678,-6.664243751737854,-6.401926841097758,-6.238909545931781,203256.1973725567
h2_v5_j21__v4_j21,h2,v5_j21__v4_j21,2955.79382005,4.838e-07,False,-10.648973934780749,-8.636809954183922,-8.473997934337197,-7.608090986256324,-6.78159444959217,-6.520375651020212,-6.345101873753759,61588.750035467296
h2_v5_j21__v4_j19,h2,v5_j21__v4_j19,6138.12553705,2.114e-06,False,-9.695954494371945,-7.682743593258703,-7.535305589092444,-6.656355364172756,-5.831246512142962,-5.568683080775131,-5.397402551573097,127897.78394668139
h2_v5_j21__v5_j19,h2,v5_j21__v5_j19,2884.57888382,5.842e-07,False,-10.579904935263064,-8.565700429681307,-8.402824149016155,-7.537459074703642,-6.710888107465292,-6.449513988367073,-6.273564548500204,60104.87153335073
h2_v5_j21__v6_j19,h2,v5_j21__v6_j19,25.1734877,1.799e-17,False,-23.155556829548157,-21.13593305357504,-20.967668247581987,-20.10868197831204,-19.28026478822829,-19.019546995988296,-18.839429038491257,524.5303752106715
h2_v6_j0__v0_j2,h2,v6_j0__v0_j2,30432.15517871,2.978e-13,False,-15.066689729013458,-13.0086481970987,-13.241274014610443,-12.504143092990704,-12.356578568170749,-12.291864570880444,-12.235131571483526,634103.226560781
h2_v6_j0__v1_j2,h2,v6_j0__v1_j2,24470.63298572,1.443e-09,False,-11.458453304125223,-9.371383531153018,-9.618207038964384,-8.87825435671658,-8.72284435787752,-8.663704088832358,-8.606928734205619,509885.2592301839
h2_v6_j0__v2_j2,h2,v6_j0__v2_j2,18847.14121198,4.504e-08,False,-10.06111556352996,-7.945696549089542,-8.207062539404149,-7.462072911443145,-7.292758077866706,-7.2350756642547935,-7.186845527685186,392710.70299759775
h2_v6_j0__v3_j2,h2,v6_j0__v3_j2,13554.83606204,5.797e-07,False,-9.058602390126447,-6.935259345748177,-7.209074016766144,-6.455023777350768,-6.276917206176613,-6.220433721674863,-6.175614529865944,282436.956303873
h2_v6_j0__v4_j2,h2,v6_j0__v4_j2,8589.55038629,2.794e-06,False,-8.504993143044077,-6.4147963227797655,-6.6953660515800335,-5.934085456924524,-5.753927080739375,-5.690687582960399,-5.649309925068215,178977.189839756
h2_v6_j0__v5_j2,h2,v6_j0__v5_j2,3950.06987575,8.334e-07,False,-9.254707895139315,-7.254949746770731,-7.534949410855495,-6.779169753571449,-6.597490420821365,-6.528335682485897,-6.488448488202975,82306.10151153263
h2_v6_j1__v0_j3,h2,v6_j1__v0_j3,30047.85536551,3.053e-11,False,-13.44045589054441,-10.706016904392312,-11.13144771517528,-9.950442977886237,-9.736565145971364,-9.667587869859846,-9.6049945368838,626095.7177239668
h2_v6_j1__v0_j1,h2,v6_j1__v0_j1,30892.4634795,8.22e-11,False,-13.003973168489992,-10.27258808483107,-10.694127772162531,-9.513683397055916,-9.301287616577024,-9.231783305438007,-9.168787350598828,643694.4953036484
h2_v6_j1__v1_j3,h2,v6_j1__v1_j3,24111.64511947,5.052e-11,False,-13.275437043072213,-10.540801425768894,-10.973455643946764,-9.79023027451953,-9.566998202254664,-9.49276459165478,-9.440857524158888,502405.1657912366
h2_v6_j1__v1_j1,h2,v6_j1__v1_j1,24913.98030557,3.052e-09,False,-11.486688113525055,-8.749025381536958,-9.183025240271157,-8.00059618619601,-7.77813231454622,-7.705877486522256,-7.651042168626851,519123.11847324646
h2_v6_j1__v2_j3,h2,v6_j1__v2_j3,18512.91741363,1.156e-08,False,-10.97736072857698,-8.281380140767968,-8.693135038394656,-7.513838700195146,-7.273077107119636,-7.197091124861911,-7.147035451729683,385746.6090094269
h2_v6_j1__v2_j1,h2,v6_j1__v2_j1,19273.89759855,4.416e-08,False,-10.385553947448573,-7.683327685032175,-8.098418801605652,-6.91821860418118,-6.679304736609829,-6.60384715945795,-6.554133365126054,401602.8632830043
h2_v6_j1__v3_j3,h2,v6_j1__v3_j3,13245.00873418,2.363e-07,False,-9.749515934243176,-7.107157840838359,-7.490218007274827,-6.317254688904951,-6.0650864920356105,-5.979006288639005,-5.929199853251313,275981.2022792558
h2_v6_j1__v3_j1,h2,v6_j1__v3_j1,13965.25177475,3.744e-07,False,-9.534399540736027,-6.886388517916726,-7.272524537414807,-6.099588777790218,-5.847724329262404,-5.76314222676209,-5.714071432015146,290988.6321918402
h2_v6_j1__v4_j3,h2,v6_j1__v4_j3,8303.95231284,1.399e-06,False,-9.095327302744542,-6.527576693727488,-6.8860557198641485,-5.718405946117172,-5.46021043879463,-5.370339872304585,-5.315354441657543,173026.2915609222
h2_v6_j1__v4_j1,h2,v6_j1__v4_j1,8983.74275307,1.397e-06,False,-9.07241327299214,-6.495210678799145,-6.857262343368968,-5.687829416388718,-5.430731159124786,-5.341019377459737,-5.287291387002933,187190.82604767388
h2_v6_j1__v5_j3,h2,v6_j1__v5_j3,3688.76391687,4.298e-07,False,-9.904165564518612,-7.390638648627975,-7.724591160357618,-6.570282321858496,-6.308518724379812,-6.216493027597199,-6.154372038105994,76861.36877169418
h2_v6_j1__v5_j1,h2,v6_j1__v5_j1,4328.00385807,3.822e-07,False,-9.888588407714556,-7.3707250275716945,-7.709024517944761,-6.553105842149498,-6.290656380489311,-6.197955921922885,-6.138534405302848,90180.9679548969
h2_v6_j2__v0_j4,h2,v6_j2__v0_j4,29621.84044252,9.503e-11,False,-12.222397405670304,-10.067517479086844,-10.305283458757703,-9.477970114622696,-9.328076760497282,-9.259560051522037,-9.200791138371686,617219.0070327704
h2_v6_j2__v0_j2,h2,v6_j2__v0_j2,30793.61531254,6.117e-11,False,-12.39931176586496,-10.25074641479113,-10.48575390904759,-9.65911887720362,-9.51036066796023,-9.441348594597994,-9.382003866721927,641634.833697664
h2_v6_j2__v0_j0,h2,v6_j2__v0_j0,31303.47918375,1.818e-10,False,-11.918764739420034,-9.773449344762764,-10.007735674740548,-9.181404716612224,-9.033901859665235,-8.964687053182027,-8.904541656209252,652258.672986812
h2_v6_j2__v1_j4,h2,v6_j2__v1_j4,23719.14018042,1.328e-10,False,-12.15385253061254,-9.978484804634146,-10.226948988659723,-9.391495174503053,-9.231035095530874,-9.168373882267565,-9.11173447143962,494226.6898722269
h2_v6_j2__v1_j2,h2,v6_j2__v1_j2,24832.09311811,2.225e-09,False,-10.913865916602706,-8.744085028766126,-8.988653426668527,-8.155147445389156,-7.996617943275196,-7.932231683337407,-7.875792631694927,517416.8663370619
h2_v6_j2__v1_j0,h2,v6_j2__v1_j0,25316.48944296,4.016e-09,False,-10.650996649767274,-8.481236253839855,-8.726470987287984,-7.893403257190739,-7.73548798169307,-7.670898056873229,-7.614268151469923,527510.048062701
h2_v6_j2__v2_j4,h2,v6_j2__v2_j4,18153.20565125,2.662e-09,False,-10.946419964207132,-8.747781561127209,-9.01099155904262,-8.17330708393243,-7.997999524654406,-7.934023519784822,-7.884858533964424,378251.43202253396
h2_v6_j2__v2_j2,h2,v6_j2__v2_j2,19208.60134581,3.182e-08,False,-9.847274651565623,-7.6566481154693555,-7.914823833478151,-7.077195658998595,-6.905285172625899,-6.843086046181553,-6.791333042357703,400242.3101344804
h2_v6_j2__v2_j0,h2,v6_j2__v2_j0,19668.08660723,4.181e-08,False,-9.720202999176207,-7.530147459480581,-7.788500430595965,-6.951046982020109,-6.780700566860304,-6.718377120895606,-6.665527719701816,409816.4295194716
h2_v6_j2__v3_j4,h2,v6_j2__v3_j4,12917.61486147,1.288e-07,False,-9.368817650226822,-7.167572563031439,-7.443596613824302,-6.60391385542072,-6.414784433103288,-6.3444233380942725,-6.301113377812219,269159.4208502863
h2_v6_j2__v3_j2,h2,v6_j2__v3_j2,13916.29619443,2.68e-07,False,-9.029393878703765,-6.826934230887407,-7.098799802790149,-6.258730565538523,-6.071657596426789,-6.00376813240698,-5.959119747348979,289968.5634107509
h2_v6_j2__v3_j0,h2,v6_j2__v3_j0,14351.24732031,2.725e-07,False,-9.013349065384052,-6.809311154116458,-7.080775125641584,-6.24123632948133,-6.055024031649976,-5.988170175228756,-5.943061024066589,299031.47435797495
h2_v6_j2__v4_j4,h2,v6_j2__v4_j4,8008.67007394,9.778e-07,False,-8.617821961963463,-6.462282870300507,-6.743132751719371,-5.90344575837437,-5.7082949876130655,-5.633376142377684,-5.588631576244429,166873.60801507952
h2_v6_j2__v4_j2,h2,v6_j2__v4_j2,8951.01051868,9.912e-07,False,-8.58401536764203,-6.410904779441445,-6.694009010925597,-5.854873747080662,-5.659605607340519,-5.584872267150234,-5.541297129485625,186508.79694663396
h2_v6_j2__v4_j0,h2,v6_j2__v4_j0,9361.60522962,8.251e-07,False,-8.652193716834871,-6.473511511791905,-6.756320161123977,-5.916576505470229,-5.721952624258517,-5.647795430163705,-5.604398829441087,195064.20255254352
h2_v6_j2__v5_j4,h2,v6_j2__v5_j4,3425.6967584,3.024e-07,False,-9.393948223712648,-7.323218003597306,-7.59982296882553,-6.770682409396618,-6.56910417898724,-6.490964673042962,-6.443833374412368,71379.93858679873
h2_v6_j2__v5_j2,h2,v6_j2__v5_j2,4311.53000814,2.746e-07,False,-9.351472008723883,-7.268357342445856,-7.545617315769341,-6.71396962310005,-6.513684513822168,-6.435985964095001,-6.388659205868695,89837.70861841063
h2_v6_j2__v5_j0,h2,v6_j2__v5_j0,4697.71778005,1.93e-07,False,-9.476077831192104,-7.384466258968218,-7.662901309142064,-6.830252531472552,-6.630516618222166,-6.553472991252817,-6.5068994468007695,97884.55613178581
h2_v6_j2__v6_j0,h2,v6_j2__v6_j0,361.46013239,1.301e-11,False,-14.71951433960344,-12.665723966931068,-12.940739748605615,-12.11296896719644,-11.909859219926313,-11.831701431322951,-11.785061180382163,7531.607106877992
h2_v6_j3__v0_j5,h2,v6_j3__v0_j5,29157.33318652,1.693e-10,False,-12.59771654011511,-9.946618346208291,-10.297444727626958,-9.132430636782274,-8.856600128338538,-8.788854337215225,-8.734008652033566,607540.2462594764
h2_v6_j3__v0_j3,h2,v6_j3__v0_j3,30645.99346407,6.053e-11,False,-13.037464962834582,-10.380312710202627,-10.73141144366975,-9.567133220238649,-9.292209453373284,-9.224567154255318,-9.169762373885522,638558.8934668129
h2_v6_j3__v0_j1,h2,v6_j3__v0_j1,31490.60157951,4.458e-10,False,-12.165746252020428,-9.507503305482835,-9.85683814826286,-8.69088649215535,-8.419878504379257,-8.351380105649515,-8.296155888731493,656157.6710767075
h2_v6_j3__v1_j5,h2,v6_j3__v1_j5,23296.14133951,6.732e-10,False,-12.04551291331805,-9.415597679492553,-9.76027805251892,-8.588787382151748,-8.309339586575097,-8.238912162711278,-8.187778177648335,485412.82413457613
h2_v6_j3__v1_j3,h2,v6_j3__v1_j3,24709.78321947,2.134e-09,False,-11.531328660649136,-8.893017517765399,-9.242516257762658,-8.073891366606347,-7.794255552027834,-7.725493961166049,-7.672789516785306,514868.34156408743
h2_v6_j3__v1_j1,h2,v6_j3__v1_j1,25512.11840558,8.285e-09,False,-10.935990767313156,-8.293433174942331,-8.644342029517599,-7.476351846241361,-7.196589637113624,-7.128995496787507,-7.076096011257135,531586.2942463057
h2_v6_j3__v2_j5,h2,v6_j3__v2_j5,17770.84177995,7.481e-11,False,-13.062993114232556,-10.473885842997266,-10.795278001970049,-9.628844890487956,-9.338321015078144,-9.262650941177988,-9.210655489349335,370284.26166973484
h2_v6_j3__v2_j3,h2,v6_j3__v2_j3,19111.05551364,3.007e-08,False,-10.438206411269082,-7.840217326276901,-8.168928092375507,-7.003258820768842,-6.713968706776026,-6.639803814341515,-6.58728367996319,398209.78478248615
h2_v6_j3__v2_j1,h2,v6_j3__v2_j1,19872.03569856,7.511e-08,False,-10.032049309870256,-7.426557040139746,-7.759763252637497,-6.594375032002182,-6.305611054862198,-6.2315970259505615,-6.179941011994287,414066.0390560636
h2_v6_j3__v3_j5,h2,v6_j3__v3_j5,12575.31628328,6.966e-08,False,-10.178346526589442,-7.6486487919026525,-7.937845670432922,-6.779201552526122,-6.478168698070681,-6.399013346018687,-6.341298752468428,262027.0757500847
h2_v6_j3__v3_j3,h2,v6_j3__v3_j3,13843.14683419,2.509e-07,False,-9.59382305450596,-7.053212622116698,-7.348930303924146,-6.187959006411375,-5.889733189315386,-5.8110635754216124,-5.7552599615289,288444.378052315
h2_v6_j3__v3_j1,h2,v6_j3__v3_j1,14563.38987475,4.282e-07,False,-9.346805675452773,-6.7995867661779705,-7.100356063852684,-5.938747962533567,-5.641586069045489,-5.562812916886185,-5.50851046873541,303451.807964691
h2_v6_j3__v4_j5,h2,v6_j3__v4_j5,7706.20647521,7.232e-07,False,-9.270859012661342,-6.837535189458897,-7.098559464722054,-5.9513447747374375,-5.643224928031724,-5.560801168307993,-5.49450151774654,160571.2892096715
